,Bldg #,Building,Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
108,1420,Hoffman Hall GSBA,HOH,74967.6772075167,70890.9907605498,63770.340070032755,62086.09912152278,62656.8988873584,57385.01003320167,62229.0,61706.99496299575,70098.70541030048,71174.58456070109,72792.28377854703,69378.43579467606,65899.01870876171,65820.13459834972,61932.996279025254,67680.64729795116,61673.017744915705,59449.873586655,63526.9928166121,58162.882135151216,66197.95370847757,65545.046200742,63741.57962959504,62074.83153200586,57481.100279035956,63794.0,53038.0,40127.0,39623.0,42670.0,41727.0,41956.0,47710.0,46563.291879122706,49145.0,37821.0,34809.0,30831.0,33510.0,39286.0,43338.0,46967.0,46478.0,54581.0,63722.0,61051.0,65029.0,51906.0
109,1429,"HOH Cell Site - Electric  
   NEW FEB 06",HOH Cell,1425.341697656815,1297.977933258868,1268.6409796935084,1256.9817514470253,1404.0190490314567,1277.0140396410552,1360.0,1407.9759454421228,1320.9840814091588,1260.9725348935922,1374.6501193468523,1327.495471416836,1206.0103936924133,1154.9748647536228,1174.9953290151268,1288.320827406735,1225.9754765487692,1000.9957659801768,1038.9867509141425,939.0008674633744,1010.9922061216797,1058.016394704945,979.3492356309201,1049.9978493265733,935.0007864441837,1027.0,900.0,935.0000000000001,933.0000000000001,976.0000000000001,942.0,929.0,1019.0,970.5072970693361,1053.0,921.0,1029.0,966.0,899.0,908.0,915.0,1027.0,989.0,992.0,1096.0,1047.0,1163.0,987.0
110,1440,Booth Memorial Hall,BMH,20873.99542592575,17734.969018470507,17065.879413546463,14751.132036856992,15552.026474387929,12279.019052140378,13051.994730034348,14770.971864895439,15702.958937294534,17834.870824777485,15479.788484457875,14604.873617599102,15116.991684144097,15257.053457292066,12421.013195363852,12785.021062087468,10924.002628606597,10036.977321859295,13026.973771482584,13966.981420468743,15727.970858326156,14414.02488212698,14812.970280105528,19530.943466534238,13149.99774509515,13900.0,10293.0,4795.0,9110.0,9798.0,9170.0,8978.0,9883.0,10289.723114918967,10793.0,9858.0,10910.0,9382.0,9584.0,8634.0,8251.0,9521.0,8640.0,9000.0,12157.0,10558.0,11614.0,12014.0
111,1450,Olin Hall of Engineering,OHE,61289.95980474591,58259.50272538776,55430.52603350782,54189.59411369183,56626.34720547198,51744.01269179699,52986.00965818578,54887.99320297241,58839.76043800649,54753.52959080453,58743.33567481849,51408.02096776632,52248.04910564878,50482.0707614159,48563.991060946544,52225.96824524603,46173.97655280991,45705.908914837935,47645.98332111167,44563.91022261932,51745.95753462648,55126.00179869878,53323.943630879054,49901.85646547979,48224.071853652815,55649.99999999999,45668.0,51507.99999999999,51258.0,50974.00000000001,51184.00000000001,53798.0,58710.0,54288.94753328991,58236.0,49087.0,52312.0,48378.0,47957.0,48170.0,47531.0,51884.0,51416.0,56546.0,64781.0,60847.0,59544.0,48087.0
112,1451,Olin Hall of Engineering Chiller Plant   NEW JAN 06,OHE1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1480,Ahmanson Center,ACB,104510.7837337634,101188.35922094993,102188.48082072637,98926.89125955959,104341.93791860255,155910.20927199983,160560.0,175118.0,154177.79067041114,169467.25735067445,156643.92977418128,138524.70680242003,117069.3425115502,114922.72108642118,120840.59258762657,129624.59380879684,126422.87345788123,140362.7881576228,148561.2789848098,133576.73108056092,141277.35478303442,164106.02130922186,138389.15926144677,141928.6431768817,115627.03467253421,167459.0,139513.0,124852.99999999999,127680.0,135195.0,139771.0,138026.0,156244.0,155888.00013489585,170116.0,143001.0,145315.0,136228.0,146788.0,143522.0,141088.0,156335.0,148688.0,150000.0,145358.0,115000.0,126105.0,133939.0
114,1490,David Marks Tower,DMT,26851.90612026798,26671.972682640957,24337.062545381756,26910.003061428266,23579.99016361739,14686.954852941317,17188.0,23562.011835250334,27389.90779365998,27264.812970060764,29061.55290490239,28134.106935826447,25561.961406243754,21848.06741292215,21135.73566324355,25840.94848749473,19530.037826317224,15423.98108795313,18145.973851726987,20200.94445332727,32227.05621177712,30748.959937226944,28369.964338318838,25565.914576390922,23404.050977134484,28704.0,22206.0,24954.0,20769.0,18568.0,13297.0,13527.0,13242.0,12972.31780161092,12614.0,10251.0,11670.0,10660.0,10473.0,11418.0,10953.0,11539.0,15067.0,21078.0,32392.0,26520.0,25271.0,20139.0
115,1530,Hoffman Contracts Bldg,RAN,107840,0.0,112800.0,51600.0,50400.0,54080.0,0.0,135120.0,60160.0,60960.0,0.0,111680.0,56720.0,50800.0,52720.0,0.0,100160.0,55280.0,60320.0,58800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015120.0,47680.0,0.0,0.0,0.0,0.0
116,1540,USC University Club at King Stoops Hall  (was EDL),KSH,45872.00350956714,44606.98729225419,43189.988498636696,49377.95820587786,51202.98211944577,47812.02401114084,57011.06118002271,61601.94472366738,55708.80789101622,58061.62121765702,61296.09570395627,48744.548012883984,42977.04817268587,48096.08134027998,53408.992336989955,58797.97355848059,50444.008656756654,53148.88839483971,63769.56801264277,60734.88797081864,66509.93850456893,58465.676958973316,52704.28520176815,47624.83633603108,42602.0697880124,48136.99999999999,39075.0,30629.0,22075.0,24979.0,29170.000000000004,31519.0,32678.0,23024.53065501902,19337.0,13973.0,16126.0,13935.0,13642.0,15339.0,19631.0,27726.0,34593.0,44611.0,52169.0,46076.0,42387.0,32997.0
117,1580,One Institute (was Delta Tau Delta),ONE,3600,4200.0,4440.0,3880.0,4680.0,5520.0,7920.0,8440.0,6240.0,5560.0,4600.0,3240.0,4480.0,4200.0,-600.0,-40.0,2640.0,4480.0,5600.0,7880.0,3640.0,4040.0,3960.0,59600.0,-53080.0,3880.0,2880.0,3000.0,3360.0,4800.0,0.0,0.0,4984.0,31.8276480496505,0.0,27440.0,7320.0,6520.0,5880.0,4640.0,4440.0,6560.0,8760.0,9120.0,7480.0,6840.0,7840.0,6040.0
118,1590,Human Relations Center,HRC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1600,HONOR'S HOUSE RESIDENCE,HHR,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161120.0,17920.0,20960.0,18417.28,17840.0,15120.0,17840.0,18404.0,14560.0,13200.0,15280.0,0.0,18080.0,21600.0,31304.0,21315.843959034257,0.0,0.0,15520.0,15920.0,17520.0,17280.0,15440.0,18640.0,24320.0,22080.0,24400.0,20960.0,18560.0,18800.0
120,1620,Parking Structure D (Non-Aux),PSD,53154.99332115179,46967.98894957217,45463.093777929666,48185.94953509705,52161.60661111006,49138.00236840101,54982.0,59646.85986608046,54706.83105176662,51549.57497031679,52135.26037201337,46696.26327473144,45747.994267398884,43230.132824618006,43600.006687086425,51139.96537763318,47345.996975794704,46411.89408488389,51710.49770663671,48528.90540950035,54438.47148203538,52935.700682876646,45876.916822593426,44147.86825117017,40728.729330824295,47414.0,36730.0,31230.0,29218.010772705,36724.0,35184.0,37433.0,39302.0,37143.942425236084,36590.0,31788.0,34405.0,32403.0,32894.0,33703.0,33497.0,37723.0,38183.0,39821.0,47806.0,43098.0,40676.0,36555.0
121,1621,Parking Structure D,PSD1,14295.972454274412,13243.018133648684,13021.999823967266,12628.985893513493,10698.398591457066,9265.958193971184,9514.0,10174.130815875424,10987.953871945845,11238.860708431137,12661.790308749582,11159.843838232384,11003.027668110833,10935.987027635387,10613.983463925295,12115.00626750562,10543.98406215331,9915.002847428172,9996.986009157954,8453.985668423353,9905.489627478797,10439.352604773752,10167.978541753273,9828.963338756701,9142.317942746513,10238.0,7334.0,5213.0,5914.99,6263.0,6474.000000000001,6158.000000000001,6630.0,6474.009301205169,7150.0,6462.0,6808.0,4953.0,4943.0,4950.0,5016.0,5528.0,5219.0,5526.0,7015.0,6638.0,6550.0,5662.0
122,1630,East Library Bldg,ELB,5440,5440.0,35260.0,11460.0,12060.0,11680.0,0.0,20280.0,11680.0,12680.0,9420.0,37080.0,5940.0,8460.0,8360.0,4760.0,27840.0,20000.0,15960.0,13720.0,18040.0,16480.0,18140.0,13640.0,15740.0,18920.0,13440.0,14920.0,0.0,29160.0,13820.0,11280.0,0.0,281.9018288182986,0.0,15580.0,65940.0,0.0,26840.0,0.0,23820.0,11600.0,8000.0,11040.0,11540.0,14080.0,15220.0,13440.0
123,1660,Loker Hydrocarbon Institute,LHI,132124.35286332257,120777.4594121609,121561.32756183721,115395.95112674226,126977.03059217408,113907.26263092096,116371.0833129619,120172.20614277499,116515.06941690903,114422.27741803118,124280.22479711735,120252.87761878084,108676.10353449832,107409.1711055063,109258.0021025665,119763.73294174462,113039.27867399668,111317.47857829329,123726.22859441147,111230.80609524398,111974.893374603,118075.05102964726,113224.84094016692,133204.63625256784,119259.17487805174,138307.0,120915.0,115143.0,117867.0,112155.0,105369.99999999999,103020.0,112473.0,103810.8099444601,116379.0,112719.0,128279.0,103065.0,100162.0,99748.0,100767.0,112320.0,102708.0,110780.0,114799.0,94117.0,100834.0,100474.0
124,1670,Instructional Media Services,IMS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1690,Grace Ford Salvatori,GFS,52197.96198239097,52433.00928270085,51789.038254904786,53064.99913675962,45996.05053466561,40414.593449784225,40091.93532300535,40943.55783206641,45995.80262451785,47320.72804402411,50915.856276844046,47825.946108013275,49330.00831150336,51713.0853177982,48970.98832743923,51757.97423366638,46738.02559925708,44540.92034281881,44744.00122417118,41161.94738427957,48697.94017458529,50812.00110799788,53010.91069254083,56277.859934663196,52605.08419371919,58225.0,45437.0,37719.0,36739.0,37038.0,35058.0,33420.0,45581.0,39569.21716425333,47137.0,42561.0,46742.0,43846.0,44151.0,44238.0,41171.0,42782.0,38651.0,40951.0,53698.0,52515.0,55909.0,50296.0
126,1710,Max Kade German Center,GEH,625,515.0,520.0,500.0,542.0,486.0,775.0,581.0,671.0,656.0,541.0,625.0,555.0,519.0,480.0,507.0,460.0,424.0,528.0,408.0,671.0,416.0,508.0,734.0,607.0,778.0,604.0,611.0,445.0,773.0,558.0,950.0,725.0,732.7008501174822,603.0,590.0,653.0,471.0,535.0,404.0,400.0,454.0,474.0,439.0,578.0,497.0,572.0,608.0
127,1711,Max Kade German Center II,GEX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1890,Pardee Tower,PTD,29241.015995632843,29450.023029308148,26350.00979233274,29876.997140987838,26737.000628067475,21091.980320214003,25319.003989369197,33850.759425217184,38928.126650764585,38159.76106352236,39347.45051732211,29928.597756322783,29756.029433666186,30115.031676962528,29202.992270345025,34711.972896730396,25900.000614973847,22536.93469568083,26631.980094664985,26728.95774918491,40288.94904703927,37598.325614929345,31726.942616951175,26790.102151575473,23369.020987616932,28942.0,22892.0,18970.0,20700.0,21694.0,20964.0,21851.0,19914.0,19981.17031591629,18485.0,12824.0,14079.0,12912.0,13098.0,13055.0,13165.0,15052.0,16309.0,23528.0,36457.0,30345.0,28014.0,20595.0
129,1911,Parking Structure A,PSA1,17633.97610056285,16478.258768417574,16348.78136795453,13874.819979343676,14285.144169680476,12262.020119231101,12332.000036867748,13258.974990827292,13716.951291797342,14144.337708000276,15457.350091489709,14902.71341210803,14419.018731573184,14220.014083134507,13666.016105718301,15254.025282944784,13479.022316458235,12565.962548276351,13001.997056285678,11356.96724662688,12404.962291095602,13458.017701714032,13034.96183019188,13735.93880731153,12158.009560518216,13404.0,10695.0,9702.0,10007.0,9624.0,9533.0,9394.0,10812.0,10660.895212075919,12258.0,10501.0,10877.0,10000.0,5560.0,5568.0,5568.0,6144.0,5760.0,5568.0,6144.0,5760.0,6344.0,6186.0
130,1910,Parking Structure A (Non-Aux),PSA,23623.95974390952,21536.033970968267,20947.300226788528,22481.08168561972,24541.946451791006,24581.01129984293,28401.02973646906,31786.628180869222,28791.919114375894,27300.070525444287,27500.041882770194,23460.578882810914,22064.026905945528,21002.044478124397,21530.280517395884,24041.7213197859,21751.002820373313,23225.93607814777,26883.64280091238,25542.956826519556,28796.99295379277,27179.9835138451,23217.968748962507,22979.91160874645,20210.04030125325,22239.0,18608.0,17425.0,20869.0,24525.999999999996,24310.999999999996,25392.0,27229.0,25614.39385674388,21243.0,17479.0,19075.0,19013.0,19460.0,19488.0,19488.0,21504.0,20160.0,19488.0,21504.0,20160.0,22204.0,20160.0
131,1912,Parking Structure A Chiller Plant,PSA2,293464,222069.0209612566,179970.0,221137.89190426221,374361.0,482084.00000000006,816357.0,873951.5703979522,974854.2613254773,845754.8460604394,620578.0,208855.67255016143,315818.0,170560.0,319316.0,484817.96241782914,394878.0215239582,646436.4816952029,1048527.688864571,1075942.2027592831,1181213.0351993162,902202.4408184125,565737.2531173994,325711.06839473825,347264.50979947887,500968.0,262760.0,368852.0,610290.0,701946.0,734502.0,973570.0,989758.0,842912.6091165848,402596.0,242868.0,258968.0,281964.0,237884.0,355024.0,437584.0,702516.0,1040868.0,989176.0,1004032.0,646124.0,647632.0,265384.0
132,1918,Parking Structure A - Cellular Only NEW,PSA8,671.0158396943029,616.9617999680071,611.6908914396959,615.232409516499,678.7535848806084,626.9896268711267,652.0061860426993,661.3624001059735,638.9748071553412,641.8450159595296,694.4588344686283,671.5935968534355,616.9788966107609,599.9738781502706,603.9717889674124,648.0237119955542,614.9709510540333,593.991427925878,665.3395516961459,598.0086825308754,628.0062618237661,669.000188509361,620.9981681473407,696.0068388566393,599.9805312844229,615.0,525.0,510.00000000000006,533.0,550.0,535.0,526.0,588.0,559.0748227669351,616.0,547.0,578.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1919,Parking Structure A - Cellular Only  NEW FY 05,PSA9,2015.0485603543634,1875.593017618007,1837.3784558161678,1833.032425008469,2012.2051838444663,1755.0166422095044,1904.9999999999998,1990.9896367925228,1932.9498087955817,1930.1997072678182,2198.7111003151017,2560.2953368903322,2615.0102858754417,2413.032330921366,2432.986879992531,2637.9789446217255,2483.9740065101023,2384.0164681533056,2666.041340884003,2414.991333237407,2576.9988394622674,2730.0194027990697,2542.009197819149,2834.0107241217725,2536.0241037963447,2710.0,2340.0,2089.0,1920.0,2008.0,2251.0,2384.0,2669.0,2531.7373952924804,2802.0,2518.0,2048.0,1856.0,1853.0,1856.0,1856.0,2048.0,1920.0,1856.0,2048.0,1920.0,2115.0,1920.0
134,1920,Parking Structure B (Non-Aux),PSB,10251.201030908354,9260.984785454917,9246.974356947614,9538.971717057999,10096.00978257029,9418.024735105253,9863.009991127574,10389.98332492768,10250.966115317962,10387.954139845242,11184.816089256568,10776.941580035387,10110.016281883487,9813.025760680295,9642.993205978968,10423.000486244553,9755.015354578913,9272.982591640855,9826.999391668298,8351.005812002011,8839.974732781064,9211.028227515902,9033.97682169958,10850.961245434566,8629.035220736541,9192.0,7483.0,6986.0,7667.000000000001,7392.0,7322.999999999999,7931.0,8356.0,8292.935225784508,8924.0,7738.0,8769.0,8058.0,8113.0,7875.0,7860.0,8781.0,8640.0,8176.0,9103.0,8726.0,8844.0,9679.0
135,1921,Parking Structure B,PSB1,19305.17906910567,18570.987364766,18433.998394971146,16319.061100243629,16965.57446143607,15753.699483335024,20043.0,22830.656307384357,18382.25965037122,16113.248030199487,15831.76327611543,18990.497947362714,20040.00621520792,22326.022735322756,16488.066395196598,14022.702964187389,13825.676244383318,12717.934361808075,14958.98959387895,15194.943115335218,18129.955185269955,15439.033131759814,14039.999105608276,19985.248321121653,19162.36631750787,17763.0,16459.0,13730.0,11675.0,14415.0,15798.000000000002,18347.0,18749.0,17250.80490913446,15954.0,15598.0,18565.0,16614.0,17541.0,13065.0,11607.0,13320.0,12249.0,15003.0,16783.0,12931.0,14214.0,15888.0
136,1928,Parking Structure B - Cellular Only - new site,PSB8,2414.6565022637637,2202.025028595282,2274.027591891807,2292.7252160367184,2601.9998019259765,2703.0151035847875,2890.0,2973.012594525635,2857.980780792399,2846.9567272315335,3118.9366225755043,3060.552290360681,2800.0208840320443,2727.0141237476146,2719.9881730236075,2934.0264645199054,2804.9628278750215,2706.046726145056,3005.9588242668924,2730.049053803017,2875.988877120197,3049.9760146948506,2868.9637722315892,3191.0099928928075,2854.01038990153,3103.9999999999995,2748.0,2694.0,2808.0,2909.0,2815.9999999999995,2760.0,3034.0,2894.331833781621,3181.0,2780.0,2970.0,2709.0,2684.0,2717.0,2714.0,2998.0,2835.0,2738.0,3089.0,2852.0,3060.0,4192.0
137,1930,Theatre Scene Shop,TSS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1970,Robert Zemeckis Center for Digital Arts,RZC,80480,82320.0,86560.0,93280.0,89680.0,0.0,0.0,355840.0,129440.0,116320.0,105680.0,0.0,147920.0,0.0,0.0,237280.0,68096.0,74240.0,85632.0,80832.0,97088.0,86656.0,74880.0,0.0,107456.0,67904.0,0.0,0.0,0.0,0.0,266880.0,0.0,0.0,207021.97985547912,0.0,0.0,103936.0,28800.0,31552.0,38464.0,42112.0,0.0,0.0,198016.0,99328.0,0.0,0.0,0.0
139,3560,USC SCHOOL OF CINEMATIC ARTS STATION,SCS,,,,,,,,,,,,,,,,,17024.0,18560.0,21408.0,20208.0,24272.0,21664.0,18720.0,0.0,26864.0,16976.0,0.0,0.0,0.0,0.0,66720.0,0.0,0.0,51755.49496386978,0.0,0.0,25984.0,7200.0,7888.0,9616.0,10528.0,0.0,0.0,49504.0,24832.0,0.0,0.0,0.0
140,1990,University Parking Center (Non-Aux),UPX,193696.80000000002,0.0,144712.32,0.0,136588.26,82481.22,67073.52,75397.68000000001,69274.62000000001,0.0,159079.5,0.0,137508.72,70675.32,0.0,0.0,199779.84000000003,69274.62000000001,69994.98000000001,68794.38,76278.12000000001,68634.3,63391.68,49024.5,51425.700000000004,49304.64,0.0,0.0,142151.04,43101.54,53266.62,47903.94,0.0,627.0911085890964,0.0,0.0,0.0,0.0,339169.5,0.0,89484.72,51305.64,46783.380000000005,50905.44,50745.36,0.0,105092.52,47063.520000000004
141,1991,University Parking Center,UPX1,387103.2,0.0,289207.68,0.0,272971.74,164838.78,134046.48,150682.32,138445.38,0.0,317920.5,0.0,274811.27999999997,141244.68,0.0,0.0,399260.16,138445.38,139885.02,137485.62,152441.88,137165.69999999998,126688.31999999999,97975.5,102774.3,98535.36,0.0,0.0,284088.96,86138.45999999999,106453.37999999999,95736.06,0.0,1253.2420505985988,0.0,0.0,0.0,0.0,677830.5,0.0,178835.28,102534.36,93496.62,101734.56,101414.64,0.0,210027.47999999998,94056.48
142,1992,University Parking Center (Engineering),UPX2,35280,43320.0,44160.0,43560.0,44040.0,46560.0,60640.0,53840.0,50240.0,51680.0,53200.0,48720.0,42720.0,45880.0,43760.0,0.0,91640.0,48280.0,50400.0,50000.0,55640.0,49680.0,53120.0,45520.0,44960.0,46760.0,46800.0,48160.0,47920.0,41400.0,50960.0,46400.0,50560.0,46881.029402060194,0.0,0.0,0.0,0.0,0.0,259080.0,39720.0,44880.0,0.0,86520.0,46760.0,47760.0,49120.0,40560.0
143,2200,The Music Complex,LPB,23675.98681696733,23034.984859037413,21676.981251407386,22456.015928611436,23679.01115587466,19105.01447026416,20428.987571344864,25621.965289100503,28499.92095198526,28970.018586788356,30246.576605243736,30722.271740876684,29113.00189927776,28154.036080944992,27568.985531425096,29579.96744538965,26896.973345260812,26321.94821260064,30285.99547573731,27349.97717776156,31291.986573013368,31645.037435806847,19477.999854480924,18577.96194741817,17038.043625246537,19224.0,14909.0,10311.0,12997.0,13409.0,12723.000000000002,12707.0,14098.0,13357.431921310163,14986.0,13075.0,14016.0,14209.0,12586.0,11997.0,10623.0,6954.0,5760.0,17400.0,18848.0,18044.0,18892.0,16421.0
144,2210,George Lucas Instructional,LUC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2211,Cinema TV Center,CTC,21192.961404595546,20258.98796049122,19460.005281700476,19805.971750169778,18630.00672563672,15710.031934665903,18036.019948032474,18491.990601589816,20351.881787475268,20774.63609985706,22428.650808757142,20894.285551686167,20574.98233867807,20563.085386683553,19767.996057094206,21632.984552286693,18021.979496757234,16555.939501661116,19397.98745256831,16593.996474918542,19977.975725038406,20698.682063728695,19845.96209331281,19847.851908330984,18399.063411833064,21040.0,16082.000000000002,7440.000000000001,14260.0,13183.999999999998,14051.0,13719.000000000002,15183.0,14632.448892874068,16625.0,14392.0,15213.0,13879.0,14168.0,14371.0,15132.0,16090.0,14400.0,3805.0,28420.0,22323.75,22330.0,21055.0
146,2230,ALICE AND ELEONORE SCHOENFELF SYMPHONIC HALL,AES,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2281,King Hall  (Café 84),KOH1,34690.4253,32011.4335,31457.3613,35280.2252,35362.808899999996,32817.9424,38181.783,41598.7568,39084.3467,36310.4715,26327.8007,26327.8007,30650.8524,29273.8717,29130.9609,35243.3261,29350.0127,29749.4601,36192.7458,33734.5629,38827.2244,37364.7315,33474.5121,33895.6304,29358.2125,35102.7581,29115.147,28912.4948,25381.8952,28972.8219,33125.4349,35860.6539,36292.3148,34052.82138213489,33326.9157,28179.7841,29142.0892,24906.8925,26624.1649,30601.0679,32026.076,33286.5024,31600.2721,33839.9889,44283.0199,26439.6694,22785.4871,22271.8282
148,2280,King Hall (Non-Aux)  ,KOH,24538.5747,22643.5665,22251.6387,24955.7748,25014.1911,23214.0576,27008.217,29425.2432,27646.6533,25684.5285,18623.1993,18623.1993,21681.1476,20707.1283,20606.0391,24929.6739,20760.9873,21043.5399,25601.2542,23862.4371,27464.7756,26430.2685,23678.4879,23976.3696,20766.7875,24830.2419,20594.853,20451.5052,17954.1048,20494.1781,23431.5651,25366.3461,25671.6852,24087.56001130013,23574.0843,19933.2159,20613.9108,17618.1075,18832.8351,21645.9321,22653.924,23545.4976,22352.7279,23937.0111,31323.9801,18702.3306,16117.5129,15754.1718
149,2300,Cromwell Field/House,CFH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2330,Exposition Blvd Parking Structure     NEW FY07,EPS,26682,26682.0,26682.0,26682.0,24018.0,22779.0,23616.0,22980.0,22677.0,24064.0,23071.0,22617.0,26682.0,18422.0,26682.0,26682.0,21156.93,20303.0,21735.94414997332,22241.0,20938.37,18352.14,21998.3,21602.05,22443.0,20911.0,17147.0,14439.99,14843.0,17049.0,18617.0,19290.0,18654.0,18886.332505809092,18537.0,19279.0,19390.0,17387.0,19108.0,18294.0,18753.0,8611.0,20105.0,20576.0,20971.0,22281.0,21252.0,20994.0
151,2340,Severance Street House,SSH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2360,GALEN ATHLETICS PAVILION (NBB 12/06),GAP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2390,Royal Street House,ROY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
